timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
24-10-25--10:25,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,1024,4,0.001,200,200,0.000,-1659840.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.235,1.772796,0.238163,0.235953,0.000000,"[542, 542, 539, 543, 541]","[540, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[0, 0, 0, 0, 0]"
24-10-25--10:26,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,1024,4,0.001,200,200,0.000,-1660144.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.235,1.772796,0.238163,0.235953,0.000000,"[542, 542, 539, 543, 541]","[540, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[0, 0, 0, 0, 0]"
24-10-25--10:38,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,1,32,112 448 448,1024,4,0.001,200,200,79.895,0.578,400.000,512.000,2.000,nucleo-h753zi-o3                        ,36.900,37.000,38.000,0.568,274.361,274.000,275.000,0.545,299.640,300.000,301.000,0.677,7154.106,7154.000,7158.000,2.573,25.383,25.000,26.000,0.507,25.776,26.000,26.000,0.465,13.753,14.000,15.000,0.553,7516.532,7517.000,7521.000,2.870,7467.505,7468.000,7472.000,2.752,1.789,1.777,1.772796,1.756493,1.756564,1.756564,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--10:51,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,1,32,112 448 448,1024,4,0.001,200,200,79.895,0.578,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,36.875,37.000,38.000,0.570,274.360,274.000,275.000,0.541,299.643,300.000,301.000,0.669,7154.072,7154.000,7158.000,2.577,25.367,25.000,26.000,0.497,25.766,26.000,26.000,0.472,13.753,14.000,15.000,0.565,7516.450,7517.000,7521.000,2.847,7467.478,7468.000,7472.000,2.775,1.789,1.777,1.772796,1.756493,1.756564,1.756564,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--11:05,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,2,32,112 448 448,1024,4,0.001,200,200,79.895,0.966,400.000,512.000,2.000,nucleo-h753zi-o3                        ,36.891,37.000,38.000,0.564,274.382,274.000,275.000,0.569,299.678,300.000,301.000,0.673,12511.959,12512.000,12516.000,2.779,25.443,25.000,26.000,0.523,25.765,26.000,26.000,0.498,13.729,14.000,14.000,0.538,12874.448,12875.000,12879.000,3.092,12825.374,12825.000,12830.000,2.973,1.789,1.770,1.772796,1.758513,1.758040,1.758108,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--11:18,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,2,32,112 448 448,1024,4,0.001,200,200,79.895,0.967,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,36.898,37.000,38.000,0.571,274.400,274.000,275.000,0.563,299.669,300.000,301.000,0.668,12512.071,12512.000,12517.000,2.831,25.433,25.000,26.000,0.516,25.767,26.000,26.000,0.503,13.731,14.000,14.000,0.537,12874.562,12875.000,12880.000,3.158,12825.464,12826.000,12830.000,3.023,1.789,1.770,1.772796,1.758513,1.758040,1.758108,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--11:32,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,3,32,112 448 448,1024,4,0.001,200,200,79.895,1.170,400.000,512.000,2.000,nucleo-h753zi-o3                        ,36.903,37.000,38.000,0.569,274.380,274.000,275.000,0.561,299.658,300.000,301.000,0.681,15268.890,15269.000,15273.000,2.712,25.436,25.000,26.000,0.516,25.917,26.000,27.000,0.442,13.729,14.000,14.000,0.529,15631.531,15632.000,15636.000,2.983,15582.282,15582.000,15587.000,2.902,1.789,1.780,1.772796,1.771544,1.771321,1.771375,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--11:46,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,3,32,112 448 448,1024,4,0.001,200,200,79.895,1.170,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,36.897,37.000,38.000,0.564,274.385,274.000,275.000,0.563,299.657,300.000,301.000,0.681,15268.842,15269.000,15273.000,2.745,25.434,25.000,26.000,0.518,25.917,26.000,27.000,0.445,13.710,14.000,14.000,0.535,15631.482,15632.000,15636.000,3.006,15582.215,15582.000,15587.000,2.934,1.789,1.780,1.772796,1.771544,1.771321,1.771375,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--11:48,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,1,8,448 1792 1792,1024,4,0.001,200,200,0.000,-67224.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.202,1.772796,1.167371,1.175689,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 542, 541],)","[0, 0, 0, 0, 0]"
24-10-25--11:49,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,1,8,448 1792 1792,1024,4,0.001,200,200,0.000,-67528.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.202,1.772796,1.167371,1.175689,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 542, 541],)","[0, 0, 0, 0, 0]"
